0.090,54.520,54.580,0.050,6523746.000,54.720,54.250
-0.280,35.410,35.600,-0.100,40219.000,35.780,34.882
3.160,10.460,10.160,0.320,155382.000,10.480,10.160
0.690,27.010,26.830,0.185,2731273.000,27.090,26.750
-0.610,17.880,17.990,-0.110,1001658.000,17.990,17.750
-0.760,23.500,23.710,-0.180,638432.000,23.760,23.360
-3.000,7.440,7.650,-0.230,43610.000,7.650,7.390
0.000,9.130,9.160,0.000,76003.000,9.190,9.040
-1.660,4.740,4.820,-0.080,355301.000,4.850,4.740
-0.380,28.750,28.880,-0.110,97608.000,28.900,28.580
0.300,28.810,27.480,0.085,2163450.000,29.120,27.480
0.560,66.770,66.140,0.370,215997.000,66.890,65.810
0.000,2.500,2.510,0.000,6893883.000,2.530,2.380
0.230,48.940,48.570,0.110,1545387.000,48.990,47.720
-0.690,55.740,56.240,-0.390,83261.000,56.240,55.500
-1.770,12.210,12.430,-0.220,306277.000,12.430,12.120
1.030,19.660,19.470,0.200,5428979.000,19.850,19.470
0.180,57.000,57.070,0.100,1819151.000,57.101,56.340
0.110,47.340,47.140,0.050,888344.000,47.630,46.805
0.130,39.310,39.200,0.050,655037.000,39.380,39.000
1.950,38.110,37.300,0.730,584354.000,38.210,37.300
-1.710,1.150,1.127,-0.020,268729.000,1.170,1.110
1.590,70.100,69.030,1.100,2033904.000,70.110,68.600
0.410,80.000,79.820,0.330,537134.000,80.255,79.360
3.510,57.300,55.020,1.945,18096111.000,57.465,55.000
1.950,10.970,10.780,0.210,343523.000,10.990,10.720
0.100,10.350,10.330,0.010,224391.000,10.430,10.260
-1.080,20.150,20.400,-0.220,155448.000,20.400,19.901
-1.600,42.330,42.950,-0.690,151607.000,43.050,42.300
0.250,32.550,32.370,0.080,21296411.000,32.665,32.100
0.630,76.100,75.670,0.480,140425.000,76.240,75.001
0.000,22.250,22.330,0.000,61185.000,22.480,22.070
0.040,51.880,51.710,0.020,154080.000,51.910,51.360
-0.420,108.970,109.390,-0.460,5326317.000,109.660,108.820
-0.630,23.770,23.910,-0.150,24169.000,23.950,23.710
-0.730,30.090,30.440,-0.220,8873.000,30.500,30.000
-1.540,8.960,9.120,-0.140,117039.000,9.180,8.790
-0.880,30.500,30.770,-0.270,42380.000,30.770,30.220
0.760,83.200,82.420,0.630,217505.000,83.440,82.030
-0.320,9.280,9.330,-0.030,196381.000,9.340,9.240
1.990,3.580,3.520,0.070,913444.000,3.600,3.500
0.050,111.050,110.880,0.050,490619.000,111.710,109.390
-2.120,11.060,11.290,-0.240,23085.000,11.290,10.950
-0.160,62.260,61.510,-0.100,1649033.000,62.290,61.510
2.330,25.950,26.140,0.590,241328.000,26.140,25.450
0.220,23.300,23.310,0.050,958374.000,23.430,23.070
-1.020,31.960,32.170,-0.330,395151.000,32.290,31.890
0.170,23.050,23.030,0.040,1943051.000,23.100,22.920
2.980,6.920,6.740,0.200,231765.000,7.000,6.700
2.160,27.000,26.460,0.570,3625268.000,27.180,26.120
-0.160,57.600,57.900,-0.090,3353177.000,58.050,57.350
-0.500,53.280,53.630,-0.270,1028001.000,53.810,53.200
-0.690,33.220,33.450,-0.230,314975.000,33.900,32.210
1.550,393.300,388.320,6.010,18332814.000,395.050,387.750
-0.480,10.280,10.360,-0.050,21382.000,10.510,10.100
0.190,46.540,46.450,0.090,977512.000,46.720,46.230
0.000,15.740,15.770,0.000,5919223.000,15.770,15.500
5.090,6.190,5.880,0.300,1533800.000,6.250,5.870
-1.890,12.440,12.620,-0.240,1023457.000,12.690,12.060
3.020,64.450,63.740,1.890,4137061.000,65.060,63.400
-0.060,105.560,105.540,-0.060,1142906.000,106.050,104.890
0.800,80.430,79.710,0.635,864605.000,80.970,79.670
-5.780,105.150,104.620,-6.450,25582711.000,106.480,103.000
-1.120,14.180,14.340,-0.160,11716.000,14.340,14.130
1.010,31.890,31.550,0.320,171992.000,31.940,31.150
0.330,6.080,6.110,0.020,19887.000,6.130,6.010
0.500,45.790,45.620,0.230,201523.000,46.020,45.460
0.470,62.190,62.000,0.290,1336301.000,62.590,61.970
-0.040,26.520,26.500,-0.010,2904177.000,26.530,26.300
-0.540,18.350,18.400,-0.100,111855.000,18.460,18.220
0.370,59.700,59.490,0.220,1011393.000,59.890,59.370
-0.470,52.480,52.330,-0.250,582186.000,53.200,52.270
0.140,53.230,53.260,0.075,1655208.000,53.430,52.910
-1.750,10.640,10.810,-0.190,496900.000,10.810,10.530
-0.220,17.780,17.850,-0.040,17396.000,17.870,17.590
-0.510,61.180,61.660,-0.315,2289338.000,61.727,61.080
1.070,47.960,47.440,0.510,3173804.000,48.010,47.310
-0.760,18.370,18.510,-0.140,779856.000,18.600,18.170
-1.410,51.690,52.450,-0.740,3767096.000,52.500,51.360
-1.300,24.210,24.480,-0.320,163855.000,24.500,24.110
-0.830,6.010,6.070,-0.050,17772.000,6.070,5.990
5.240,131.710,124.850,6.560,3164138.000,132.080,124.510
-2.320,82.840,80.600,-1.970,30532.000,83.850,80.600
0.070,68.760,69.450,0.050,615059.000,69.450,68.601
-0.760,24.710,24.880,-0.190,181804.000,24.890,24.680
2.110,38.260,37.630,0.790,1889510.000,38.480,37.530
-0.850,82.900,83.170,-0.710,601459.000,83.440,82.020
-0.630,21.980,22.150,-0.140,193526.000,22.300,21.750
-0.760,42.960,43.300,-0.330,745704.000,43.360,42.560
-0.550,30.890,31.200,-0.170,1324898.000,31.240,30.765
3.340,65.960,62.810,2.130,15718075.000,66.050,62.330
0.110,187.920,188.210,0.200,572422.000,189.990,187.500
1.080,59.820,59.280,0.640,1306623.000,60.050,59.140
-1.160,88.940,90.000,-1.040,1434487.000,90.580,88.670
-0.630,9.440,9.500,-0.060,73076.000,9.730,9.410
-0.780,117.360,118.410,-0.920,62290.000,118.410,117.080
0.150,61.940,61.730,0.090,370745.000,62.140,61.320
-0.820,50.970,51.370,-0.420,740102.000,51.370,50.390
-0.520,19.250,19.350,-0.100,1214248.000,19.355,19.170
-1.390,14.160,14.360,-0.200,82130.000,14.360,14.070
-1.290,185.690,187.300,-2.420,2710.000,187.300,184.220
3.160,14.690,14.260,0.450,3178353.000,14.730,14.140
-7.500,54.230,53.360,-4.400,4205169.000,56.300,52.750
0.970,46.630,46.060,0.450,13532302.000,47.020,46.060
0.040,54.830,55.050,0.020,3682657.000,55.250,54.600
2.950,17.100,16.540,0.490,1602051.000,17.170,16.540
1.370,17.810,17.600,0.240,168702.000,17.880,17.580
-2.170,16.240,16.600,-0.360,36592.000,16.640,16.130
0.320,24.760,24.650,0.080,3360376.000,25.050,24.340
-1.070,3.700,3.730,-0.040,200590.000,3.730,3.650
-1.210,7.360,7.450,-0.090,475405.000,7.500,7.320
0.180,16.530,16.620,0.030,2579281.000,16.700,16.390
1.210,77.140,76.530,0.920,1220765.000,77.300,75.575
-1.420,52.850,53.570,-0.760,1032767.000,53.780,52.820
-0.310,92.790,93.260,-0.290,1633885.000,93.618,92.200
0.770,24.850,24.700,0.190,628207.000,24.960,24.350
0.800,13.820,13.720,0.110,606656.000,14.050,13.600
0.320,37.450,37.450,0.120,63599.000,37.750,37.330
6.870,11.040,10.340,0.710,2335611.000,11.160,10.290
-0.670,1.480,1.480,-0.010,1080964.000,1.530,1.460
-0.860,124.120,125.390,-1.075,1064634.000,126.140,123.870
0.930,50.930,50.570,0.470,4726624.000,50.990,50.550
-2.140,10.080,10.300,-0.220,94514.000,10.300,9.990
0.110,295.850,296.440,0.330,172464.000,296.610,295.120
-1.280,12.330,12.520,-0.160,70820.000,12.520,12.120
0.680,37.180,37.060,0.250,19803.000,37.360,36.710
0.480,66.920,66.590,0.320,198657.000,67.090,66.240
0.790,93.930,92.970,0.740,132990.000,94.500,92.540
-1.150,10.280,10.460,-0.120,9288943.000,10.460,10.120
-0.240,4.240,4.210,-0.010,27785.000,4.280,4.180
-0.400,27.550,27.670,-0.110,334340.000,27.690,27.364
-0.520,54.000,54.460,-0.280,12962.000,54.470,53.510
-0.390,56.510,56.860,-0.220,1352305.000,57.190,56.120
1.190,66.280,65.580,0.780,113736.000,66.530,65.401
0.170,60.320,60.340,0.100,1438675.000,60.780,59.990
0.540,31.780,31.300,0.170,9892285.000,31.940,31.270
3.000,6.190,6.020,0.180,93761.000,6.200,5.910
-1.880,23.010,23.370,-0.440,612355.000,23.410,22.970
0.000,17.400,17.410,0.000,196333.000,17.500,17.250
0.310,22.710,22.640,0.070,2295398.000,22.765,22.450
5.420,27.210,25.970,1.400,285313.000,27.338,25.880
8.620,8.820,9.840,0.700,549877.000,9.910,8.550
-0.220,44.520,44.370,-0.100,105945.000,44.840,44.110
2.620,44.110,42.970,1.125,2114074.000,44.410,42.940
-0.390,22.880,23.010,-0.090,612837.000,23.130,22.865
3.110,14.570,14.240,0.440,17809671.000,15.030,14.140
-0.330,72.890,72.680,-0.240,198008.000,73.268,72.480
-1.340,17.670,17.920,-0.240,10516.000,17.960,17.670
-1.510,54.270,55.260,-0.830,53553.000,55.600,54.260
2.310,22.190,21.630,0.500,185205.000,22.250,21.340
2.350,45.350,44.320,1.040,207976.000,45.630,43.630
0.720,33.690,33.420,0.240,1080276.000,33.725,33.280
0.000,4.210,4.220,0.000,241563.000,4.230,4.170
0.240,85.220,85.200,0.200,12903323.000,85.410,84.540
0.390,23.140,23.070,0.090,232019.000,23.270,22.960
-0.350,25.560,25.660,-0.090,533667.000,25.720,25.370
-0.190,42.570,42.640,-0.080,46696.000,42.840,42.220
8.020,42.540,39.510,3.160,122634.000,43.240,39.510
2.210,20.370,19.980,0.440,263404.000,20.410,19.750
0.280,14.410,14.340,0.040,1755835.000,14.550,14.250
0.660,52.350,52.110,0.345,5039297.000,52.430,51.830
-0.220,4.460,4.450,-0.010,119320.000,4.490,4.410
1.410,3.600,3.560,0.050,437881.000,3.630,3.430
-0.200,58.630,58.660,-0.120,281656.000,58.770,58.090
-1.330,26.760,27.120,-0.360,551722.000,27.190,25.983
0.090,21.110,21.010,0.020,242811.000,21.140,20.800
3.260,30.370,29.370,0.960,4509243.000,30.570,29.310
-0.120,24.150,24.210,-0.030,200064.000,24.246,24.080
-0.570,103.800,104.280,-0.600,2383406.000,104.760,103.280
-1.710,54.140,55.180,-0.940,31990.000,55.400,54.030
-8.490,5.390,5.130,-0.500,2567963.000,5.700,4.740
2.400,37.070,37.080,0.870,2726176.000,37.590,36.500
0.150,77.850,78.050,0.120,66998.000,79.090,77.670
1.610,27.530,26.860,0.435,76140630.000,27.550,26.680
2.290,34.110,33.320,0.765,3126132.000,34.360,33.270
